region,Area,date,Daily_Rainfall,Min_Temperature (°C),Max_Temperature (°C),Mean_Temperature (°C),total_cases_in_cluster
West,Tuas South,17-04-2020,0.0,30.1,33.3,27.3,4
West,Tuas South,17-04-2020,0.0,30.1,33.3,27.3,3
West,Tuas South,17-04-2020,0.0,30.1,33.3,27.3,2
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,145
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,90
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,37
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,34
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,20
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,18
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,12
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,9
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,7
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,6
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,5
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,4
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,3
West,Choa Chu Kang (South),24-04-2020,20.2,27.2,34.9,24,2
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,145
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,90
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,37
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,34
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,20
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,18
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,12
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,9
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,7
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,6
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,5
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,4
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,3
West,Clementi,24-04-2020,43.0,27.5,35.1,23.7,2
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,145
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,90
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,37
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,34
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,20
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,18
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,12
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,9
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,7
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,6
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,5
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,4
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,3
West,Jurong (West),24-04-2020,67.2,26.8,33.8,23.3,2
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,145
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,90
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,37
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,34
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,20
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,18
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,12
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,9
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,7
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,6
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,5
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,4
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,3
West,Jurong Island,24-04-2020,6.6,27.9,32.4,25.2,2
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,145
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,90
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,37
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,34
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,20
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,18
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,12
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,9
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,7
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,6
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,5
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,4
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,3
West,Tuas South,24-04-2020,40.0,27.4,31.5,23.9,2
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,150
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,99
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,50
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,47
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,24
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,20
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,18
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,12
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,9
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,7
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,6
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,4
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,3
West,Choa Chu Kang (South),30-04-2020,40.4,27.4,33.6,24.8,2
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,150
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,99
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,50
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,47
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,24
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,20
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,18
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,12
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,9
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,7
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,6
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,4
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,3
West,Clementi,30-04-2020,23.6,27.3,33.5,24.8,2
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,150
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,99
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,50
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,47
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,24
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,20
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,18
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,12
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,9
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,7
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,6
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,4
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,3
West,Jurong (West),30-04-2020,26.6,27.2,32.9,24.6,2
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,150
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,99
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,50
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,47
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,24
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,20
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,18
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,12
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,9
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,7
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,6
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,4
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,3
West,Jurong Island,30-04-2020,9.6,28.4,31.3,25.9,2
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,150
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,99
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,50
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,47
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,24
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,20
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,18
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,12
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,9
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,7
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,6
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,4
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,3
West,Tuas South,30-04-2020,1.0,28.2,31.1,26.2,2
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,150
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,102
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,58
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,57
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,35
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,15
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,14
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,9
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,6
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,4
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,3
West,Choa Chu Kang (South),08-05-2020,26.2,29.2,33.4,24.8,2
West,Clementi,08-05-2020,29.2,29,33.5,24.5,150
West,Clementi,08-05-2020,29.2,29,33.5,24.5,102
West,Clementi,08-05-2020,29.2,29,33.5,24.5,58
West,Clementi,08-05-2020,29.2,29,33.5,24.5,57
West,Clementi,08-05-2020,29.2,29,33.5,24.5,35
West,Clementi,08-05-2020,29.2,29,33.5,24.5,15
West,Clementi,08-05-2020,29.2,29,33.5,24.5,14
West,Clementi,08-05-2020,29.2,29,33.5,24.5,9
West,Clementi,08-05-2020,29.2,29,33.5,24.5,6
West,Clementi,08-05-2020,29.2,29,33.5,24.5,4
West,Clementi,08-05-2020,29.2,29,33.5,24.5,3
West,Clementi,08-05-2020,29.2,29,33.5,24.5,2
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,150
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,102
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,58
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,57
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,35
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,15
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,14
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,9
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,6
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,4
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,3
West,Jurong (West),08-05-2020,23.2,28.6,32.2,24.6,2
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,150
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,102
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,58
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,57
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,35
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,15
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,14
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,9
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,6
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,4
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,3
West,Jurong Island,08-05-2020,36.6,29.2,32.9,24.9,2
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,150
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,102
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,58
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,57
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,35
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,15
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,14
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,9
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,6
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,4
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,3
West,Tuas South,08-05-2020,    65.5,29.3,32.2,25.5,2
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,153
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,104
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,77
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,60
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,49
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,25
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,20
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,17
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,7
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,5
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,4
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,3
West,Choa Chu Kang (South),15-05-2020,0.0,29.8,33.6,26.4,2
West,Clementi,15-05-2020,0.8,29.5,32.8,27,153
West,Clementi,15-05-2020,0.8,29.5,32.8,27,104
West,Clementi,15-05-2020,0.8,29.5,32.8,27,77
West,Clementi,15-05-2020,0.8,29.5,32.8,27,60
West,Clementi,15-05-2020,0.8,29.5,32.8,27,49
West,Clementi,15-05-2020,0.8,29.5,32.8,27,25
West,Clementi,15-05-2020,0.8,29.5,32.8,27,20
West,Clementi,15-05-2020,0.8,29.5,32.8,27,17
West,Clementi,15-05-2020,0.8,29.5,32.8,27,7
West,Clementi,15-05-2020,0.8,29.5,32.8,27,5
West,Clementi,15-05-2020,0.8,29.5,32.8,27,4
West,Clementi,15-05-2020,0.8,29.5,32.8,27,3
West,Clementi,15-05-2020,0.8,29.5,32.8,27,2
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,153
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,104
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,77
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,60
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,49
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,25
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,20
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,17
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,7
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,5
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,4
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,3
West,Jurong (West),15-05-2020,0.0,29.4,33.1,26.3,2
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,153
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,104
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,77
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,60
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,49
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,25
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,20
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,17
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,7
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,5
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,4
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,3
West,Jurong Island,15-05-2020,0.0,29.8,32.2,28.2,2
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,153
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,104
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,77
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,60
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,49
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,25
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,20
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,17
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,7
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,5
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,4
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,3
West,Tuas South,15-05-2020,     0.0,29.9,32.4,27.8,2
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,105
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,90
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,62
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,60
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,38
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,27
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,11
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,7
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,6
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,4
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,3
West,Choa Chu Kang (South),22-05-2020,89.2,27.3,33.8,23,2
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,105
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,90
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,62
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,60
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,38
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,27
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,11
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,7
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,6
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,4
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,3
West,Clementi,22-05-2020,39.0,27.6,34.8,23.8,2
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,105
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,90
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,62
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,60
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,38
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,27
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,11
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,7
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,6
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,4
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,3
West,Jurong (West),22-05-2020,51.4,27.2,32.6,22.8,2
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,105
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,90
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,62
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,60
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,38
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,27
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,11
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,7
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,6
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,4
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,3
West,Jurong Island,22-05-2020,53.4,28.2,34,22.9,2
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,105
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,90
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,62
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,60
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,38
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,27
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,11
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,7
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,6
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,4
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,3
West,Tuas South,22-05-2020,    46.6,28.1,32.6,23,2
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,93
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,69
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,65
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,51
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,38
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,14
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,10
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,9
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,8
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,5
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,4
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,3
West,Choa Chu Kang (South),29-05-2020,2.6,27.7,32.3,25.3,2
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,93
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,69
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,65
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,51
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,38
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,14
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,10
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,9
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,8
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,5
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,4
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,3
West,Clementi,29-05-2020,0.0,28.6,32.8,26.5,2
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,93
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,69
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,65
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,51
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,38
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,14
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,10
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,9
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,8
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,5
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,4
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,3
West,Jurong (West),29-05-2020,1.8,27.6,31.2,26.1,2
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,93
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,69
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,65
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,51
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,38
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,14
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,10
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,9
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,8
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,5
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,4
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,3
West,Jurong Island,29-05-2020,0.0,29.1,32.2,27.8,2
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,93
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,69
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,65
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,51
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,38
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,14
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,10
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,9
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,8
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,5
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,4
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,3
West,Tuas South,29-05-2020,    14.2,28.6,31.3,25.2,2
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,101
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,73
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,58
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,44
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,20
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,19
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,16
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,14
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,10
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,9
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,8
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,6
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,5
West,Choa Chu Kang (South),05-06-2020,7.8,28.1,31.3,24,4
